Var1,Var2,Var3,Var4,Var5,Var6
16.725,0.0126461702499041,-0.00364846381771816,0,0.149581909179688,0.00513813737779856
16.73,0.0127591590451914,-0.0033847902014406,0,0.14959716796875,0.00491315126419067
16.735,0.0128595809140173,-0.00329738633874232,0,0.139381408691406,0.00418406492099166
16.74,0.0129595504651538,-0.00326423981500426,0,0.139450073242188,0.00410157442092896
16.745,0.0130592447557931,-0.00325347499104084,0,0.139427185058594,0.00411251233890653
16.75,0.0131580478682679,-0.00313712728682956,0,0.139389038085938,0.0040227179415524
16.755,0.0132565964836746,-0.00306784095598639,0,0.139503479003906,0.00397274410352111
16.76,0.0133543225566798,-0.00305226451996126,0,0.139541625976562,0.00380672770552337
16.765,0.0134520388938934,-0.00309581854947101,0,0.139533996582031,0.00387084204703569
16.77,0.0135489447609955,-0.00302027100000313,0,0.1395263671875,0.00381189095787704
16.775,0.0136452625482529,-0.00291715505745557,0,0.13958740234375,0.00372648797929287
16.78,0.0137425521616124,-0.00300661693660656,0,0.139602661132812,0.00396152026951313
16.785,0.0138393769122701,-0.00300405617764686,0,0.1396484375,0.00397966057062149
16.79,0.0139359878360487,-0.00293661761157171,0,0.139640808105469,0.00403971364721656
16.795,0.0140330070285828,-0.00301835574391985,0,0.139694213867188,0.00414750026538968
16.8,0.0141298761986743,-0.00304687583016374,0,0.139747619628906,0.00422751111909747
16.805,0.014226524085406,-0.00307228685861239,0,0.13970947265625,0.00427901651710272
16.81,0.014316610625379,-0.00296219963814152,0,0.135124206542969,0.00387677666731179
16.815,0.0144064935531763,-0.00292055320179015,0,0.135154724121094,0.00384615687653422
16.82,0.01449678395323,-0.00284281989614963,0,0.13519287109375,0.00402585323899984
16.825,0.0145866258574131,-0.00277929461198312,0,0.135177612304688,0.00397276086732745
16.83,0.0147152617694406,-0.00250104945727459,0,0.165306091308594,0.00661784876137972
16.835,0.014844635718519,-0.00254290855853131,0,0.165367126464844,0.0067182038910687
16.84,0.0149725756337884,-0.00246763765534497,0,0.165428161621094,0.00651163421571255
16.845,0.0151002221468328,-0.00241547200754264,0,0.165489196777344,0.00651165284216404
16.85,0.015228178519843,-0.00245985294643809,0,0.165489196777344,0.00665953475981951
16.855,0.0153555379757849,-0.00240779012522162,0,0.16552734375,0.00666374806314707
16.86,0.0154829887517993,-0.00243169075225558,0,0.165618896484375,0.00674076098948717
16.865,0.0156101861542845,-0.00245041673587317,0,0.165565490722656,0.00681566260755062
16.87,0.0157372119453219,-0.00245115028183024,0,0.165679931640625,0.00687330029904842
16.875,0.0158633456837945,-0.00232424943292413,0,0.165687561035156,0.00680852821096778
16.88,0.015989035406983,-0.00206262923838918,0,0.165802001953125,0.00679909437894821
16.885,0.0161147301170223,-0.00200184972083547,0,0.165740966796875,0.00678784772753716
16.89,0.0162274132091991,-0.0019419956306451,0,0.155494689941406,0.00608342373743653
16.895,0.0163393385150737,-0.00182465062000058,0,0.155494689941406,0.00599950412288308
16.9,0.0164525438546735,-0.00200048142288189,0,0.155616760253906,0.00626078806817532
16.905,0.0165644619736003,-0.0018869624576452,0,0.155647277832031,0.0061831627972424
16.91,0.0166761016602129,-0.00183150570072159,0,0.1556396484375,0.00616591144353151
16.915,0.0167882887816106,-0.00194140754422336,0,0.155723571777344,0.00631292862817645
16.92,0.0169006757219477,-0.00194485885311898,0,0.155799865722656,0.00651757512241602
16.925,0.0170119580111131,-0.00178029215874181,0,0.155830383300781,0.00639492552727461
16.93,0.0171235313260823,-0.00179791801803252,0,0.155868530273438,0.00645190710201859
16.935,0.017234746238398,-0.00178264266773565,0,0.1558837890625,0.00647692987695336
16.94,0.0173458301022617,-0.0017651369908822,0,0.155967712402344,0.00652265828102827
16.945,0.0174551616169051,-0.00147583345021822,0,0.155998229980469,0.00626596296206117
16.95,0.017564864576238,-0.00145934296547801,0,0.156028747558594,0.00627677096053958
16.955,0.0176734120668663,-0.00129638527904666,0,0.155982971191406,0.00614414131268859
16.96,0.0177630377649172,-0.00123563176665826,0,0.140098571777344,0.00523531064391136
16.965,0.0178517127162083,-0.00109305027639261,0,0.140060424804688,0.00509885093197227
16.97,0.0179413617601791,-0.00124756365962575,0,0.140151977539062,0.00525986822322011
16.975,0.018029671636269,-0.00112818505077198,0,0.140113830566406,0.00515262549743056
16.98,0.0181187672199687,-0.00118242678435758,0,0.140144348144531,0.00533159868791699
16.985,0.0182075809564871,-0.0012001741796603,0,0.140205383300781,0.00535527849569917
16.99,0.0182954427284883,-0.00108046048088883,0,0.140228271484375,0.00524427928030491
16.995,0.0184073821424917,-0.000975040913740305,0,0.161628723144531,0.0061779054813087
17,0.0185185468929195,-0.000896475507126153,0,0.161674499511719,0.00603468436747789
17.005,0.0186295094874242,-0.000870338233244786,0,0.161735534667969,0.00603082589805126
17.01,0.0187399216640647,-0.00081299438674478,0,0.161773681640625,0.00598830915987492
17.015,0.0188500612742781,-0.000773809009057004,0,0.161849975585938,0.00598030397668481
17.02,0.018959858833669,-0.000748424320934438,0,0.161865234375,0.00597579032182693
17.025,0.019069223516455,-0.000744717092012952,0,0.161941528320312,0.00593369267880917
17.03,0.019177795247709,-0.000657834957112643,0,0.161949157714844,0.00586038874462247
17.035,0.0192862733520494,-0.000649030513144537,0,0.162010192871094,0.00587018067017198
17.04,0.0193787477360662,-0.000532108893569568,0,0.149703979492188,0.0049460968002677
17.045,0.0194699193116229,-0.000302223496038512,0,0.149711608886719,0.00470754038542509
17.05,0.0195607981134347,-0.000210015853242251,0,0.149734497070312,0.00459947763010859
17.055,0.0196516734476521,-0.000234868300222923,0,0.149749755859375,0.00461141392588615
17.06,0.019741748314405,-0.000176983654084431,0,0.149787902832031,0.00451913010329008
17.065,0.0198326691345385,-0.000362882412809548,0,0.14984130859375,0.00470044882968068
17.07,0.0199216354493821,-0.000151214511342802,0,0.149848937988281,0.00447995215654373
17.075,0.0200110204334506,-0.000191351313741236,0,0.149917602539062,0.0045031919144094
17.08,0.0200988083463913,-0.000233314878621894,0,0.149932861328125,0.00418535294011235
17.085,0.0201862004637259,-0.000264071691674301,0,0.149887084960938,0.00419242214411497
17.09,0.0202732960190205,-0.000274022154901309,0,0.149993896484375,0.00418748753145337
17.095,0.0203597848441903,-0.000239440996825726,0,0.150016784667969,0.00412685237824917
17.1,0.0204478375919087,-0.0005793041134502,0,0.150070190429688,0.0044464161619544
17.105,0.0205352201169183,-0.000677862374909042,0,0.15008544921875,0.00453319121152163
17.11,0.0206224566234906,-0.000762981304892642,0,0.15008544921875,0.00460840296000242
17.115,0.0207092839017604,-0.000779385812083976,0,0.150146484375,0.00461798813194036
17.12,0.0207840110097883,-0.00088309587611398,0,0.139884948730469,0.00410288525745273
17.125,0.0208790987543017,-0.00091982440229375,0,0.15936279296875,0.00463831052184105
17.13,0.0209736276743064,-0.000895151636922928,0,0.159408569335938,0.00460505858063698
17.135,0.0210675790798863,-0.000834145220424547,0,0.159431457519531,0.00454642251133919
17.14,0.0211607784305698,-0.000896071660567452,0,0.15948486328125,0.00436732964590192
17.145,0.0212525631520307,-0.000736084595972385,0,0.159500122070312,0.00418709591031075
17.15,0.0213450491618743,-0.000866323849825582,0,0.159492492675781,0.00430359411984682
17.155,0.0214366925832495,-0.000843869594856531,0,0.159461975097656,0.00427287118509412
17.16,0.021528668735232,-0.00087446576966101,0,0.159584045410156,0.00438720174133778
17.165,0.0216209038364154,-0.00100128772878008,0,0.159591674804688,0.00450963852927089
17.17,0.0217117599688468,-0.000861571714648961,0,0.159629821777344,0.00436578691005707
17.175,0.021802839716583,-0.000917133700005726,0,0.159561157226562,0.00441478099673986
17.18,0.0218947813487073,-0.00112943637751578,0,0.159584045410156,0.00467095524072647
17.185,0.0219849646669356,-0.000958261334146955,0,0.15960693359375,0.0044996440410614
17.19,0.0220755370116565,-0.000984598860217389,0,0.159652709960938,0.00455281371250749
17.195,0.0221657814313211,-0.000981865930067927,0,0.159751892089844,0.00454652728512883
17.2,0.0222424371602137,-0.00107555688871125,0,0.1484375,0.00390485534444451
17.205,0.0223189363100158,-0.00112852815171633,0,0.148544311523438,0.00394990015774965
17.21,0.0223949237823099,-0.00112581227011421,0,0.148521423339844,0.00393057707697153
17.215,0.0224698002262258,-0.000973680139102518,0,0.1485595703125,0.00376226147636771
17.22,0.0225449689788853,-0.0010537687153984,0,0.14862060546875,0.00376532482914627
17.225,0.0226200876060501,-0.00114141710445925,0,0.148635864257812,0.0038372736889869
17.23,0.0226954353688379,-0.00128526493604224,0,0.148635864257812,0.00396837200969458
17.235,0.0227700011923103,-0.00126344604878689,0,0.148681640625,0.00392693467438221
17.24,0.0228438395744084,-0.00130227432077801,0,0.148727416992188,0.00377134280279279
17.245,0.0229179273181331,-0.00142425449742481,0,0.148712158203125,0.00388714205473661
17.25,0.0229924275643397,-0.00159989967548006,0,0.148773193359375,0.0040592416189611
17.255,0.0230666809560041,-0.00168319542859056,0,0.148796081542969,0.0041408147662878
17.26,0.0231402197506834,-0.00163036610387089,0,0.148735046386719,0.00411459617316723
17.265,0.0232129458621494,-0.00148715550866705,0,0.14886474609375,0.00396253261715174
17.27,0.0232845304968077,-0.00126625024024102,0,0.148872375488281,0.00372683466412127
17.275,0.0233876788005297,-0.00144645403246483,0,0.1734619140625,0.00560292741283774
17.28,0.0234750379560336,-0.00146001428652919,0,0.16119384765625,0.00479159317910671
17.285,0.0235617423416595,-0.00139416394878161,0,0.161201477050781,0.00473640859127045
17.29,0.0236477402001547,-0.00128101737231448,0,0.1612548828125,0.004623057320714
17.295,0.0237337780094635,-0.0014491485513239,0,0.16131591796875,0.00456470577046275
17.3,0.0238191165369795,-0.00164355510055476,0,0.161277770996094,0.0045112781226635
17.305,0.0239041661612737,-0.00171647213225052,0,0.161369323730469,0.00459103845059872
17.31,0.0239886262172757,-0.0016979825072599,0,0.161399841308594,0.004565111361444
17.315,0.0240721042256609,-0.00157388549942921,0,0.161331176757812,0.00444345409050584
17.32,0.0241553734943294,-0.00155288941319378,0,0.161483764648438,0.00435904273763299
17.325,0.0242381013258415,-0.00150146784334106,0,0.161483764648438,0.00430361879989505
17.33,0.0243194513248189,-0.0012880485870734,0,0.161445617675781,0.00408370792865753
17.335,0.0244003581701669,-0.00115837295448219,0,0.161521911621094,0.00393926119431853
17.34,0.0244810868107653,-0.00109470973460789,0,0.161582946777344,0.0038947353605181
17.345,0.0245617015013818,-0.00109949290975827,0,0.16162109375,0.0038889495190233
17.35,0.0246416215035362,-0.00103763388405852,0,0.161636352539062,0.0038084436673671
17.355,0.0247086574704823,-0.000955429666563067,0,0.151382446289062,0.00310348486527801
17.36,0.0247760352957923,-0.00102447192991441,0,0.151412963867188,0.00316782528534532
17.365,0.0248429145806272,-0.00104042724148059,0,0.151344299316406,0.00315801077522337
17.37,0.0249100125149516,-0.00114150747477718,0,0.151390075683594,0.00323768216185272
17.375,0.0249777116925397,-0.00134997222627166,0,0.151458740234375,0.00342428940348327
17.38,0.0250440558076469,-0.00124203622635846,0,0.151473999023438,0.00330964452587068
17.385,0.0251102884963045,-0.00123486194600642,0,0.151435852050781,0.00328614306636155
17.39,0.0251772085203846,-0.00140966404573804,0,0.151481628417969,0.00344306766055524
17.395,0.0252435222869745,-0.00142714477321927,0,0.151542663574219,0.00344016146846116
17.4,0.0253091608260745,-0.00134740200787146,0,0.151542663574219,0.00336970202624798
17.405,0.025375780384204,-0.00138525517969578,0,0.151565551757812,0.00361047359183431
17.41,0.025441869813172,-0.00135919607211223,0,0.151603698730469,0.00356125785037875
17.415,0.0255071335146229,-0.0012626324708575,0,0.151557922363281,0.0034419558942318
17.42,0.0256011133028238,-0.00114699169560275,0,0.1754150390625,0.00495296437293291
17.425,0.0256952429961563,-0.00118155465998337,0,0.175422668457031,0.00499031133949757
17.43,0.0257888389274068,-0.00116417370851091,0,0.175376892089844,0.0049809692427516
17.435,0.0258668262401174,-0.00109793446438403,0,0.163169860839844,0.00409553293138742
17.44,0.0259440010699187,-0.000910356945809989,0,0.163200378417969,0.00397964473813772
17.445,0.0260226299826627,-0.00114683601097728,0,0.163223266601562,0.00421068631112576
17.45,0.0261005853985255,-0.0011828474925914,0,0.16326904296875,0.00423761922866106
17.455,0.0261780496175363,-0.00116277210256044,0,0.163276672363281,0.00421295408159494
17.46,0.0262559325399022,-0.00119622202682266,0,0.163330078125,0.004353366792202
17.465,0.0263340561384816,-0.00130861750770391,0,0.163330078125,0.0044670426286757
17.47,0.0264114706572596,-0.00129271709118693,0,0.163398742675781,0.00441900547593832
17.475,0.0264889140865241,-0.00134003704186802,0,0.163414001464844,0.00446696393191814
17.48,0.026565610350994,-0.00130428751070055,0,0.163406372070312,0.00439322926104069
17.485,0.0266421982449018,-0.00131395067810464,0,0.163436889648438,0.00440294062718749
17.49,0.0267188270104676,-0.00137185920559783,0,0.163490295410156,0.00445619225502014
17.495,0.0267950161977716,-0.00135901120390962,0,0.163536071777344,0.00444536423310637
17.5,0.0268714391179952,-0.00131212990143034,0,0.163482666015625,0.00459756050258875
17.505,0.026947470332016,-0.00126236976184345,0,0.163536071777344,0.00454382319003344
17.51,0.0270230632257917,-0.00121719541875892,0,0.163505554199219,0.00449491664767265
17.515,0.0270869796397641,-0.00140985360176299,0,0.153305053710938,0.00399085786193609
17.52,0.0271496056875715,-0.00143689832264767,0,0.153327941894531,0.00382800656370819
17.525,0.027211834916161,-0.00143090148082884,0,0.153335571289062,0.00380236376076937
17.53,0.027273493313473,-0.00135763331730259,0,0.153427124023438,0.00371501268818974
17.535,0.0273351785817611,-0.00138154857625384,0,0.153434753417969,0.0037218532525003
17.54,0.0273959459356711,-0.00141282331870128,0,0.153480529785156,0.00353757780976593
17.545,0.0274568907222822,-0.00150872277706383,0,0.153488159179688,0.00362205342389643
17.55,0.027517265558006,-0.00149848739337554,0,0.153495788574219,0.00359598803333938
17.555,0.0275777962240044,-0.00156772752678917,0,0.153518676757812,0.00365423411130905
17.56,0.0276381029555352,-0.00160447262899246,0,0.153572082519531,0.00367067218758166
17.565,0.0276984649049304,-0.00168091553518258,0,0.153587341308594,0.00373227871023118
17.57,0.0277581764786107,-0.00164761847424187,0,0.153594970703125,0.00368124386295676
17.575,0.0278482383558792,-0.0016833012452135,0,0.178604125976562,0.00530608091503382
17.58,0.027939046203496,-0.00181229477505527,0,0.178642272949219,0.00554582662880421
17.585,0.0280288808670681,-0.00172486629658652,0,0.178703308105469,0.00548075092956424
17.59,0.0281063317588585,-0.00178083019265431,0,0.168357849121094,0.00486824195832014
17.595,0.0281827153119691,-0.00164226246910561,0,0.168426513671875,0.00473723560571671
17.6,0.0282592208634955,-0.00156477678664803,0,0.168418884277344,0.00478127039968967
17.605,0.02833555948914,-0.00154896080330667,0,0.168403625488281,0.00476991105824709
17.61,0.0284120918070793,-0.0016019014160253,0,0.168510437011719,0.00483442563563585
17.615,0.028487827546592,-0.0015367230127947,0,0.168472290039062,0.00476904911920428
17.62,0.0285627123525428,-0.0015452489093254,0,0.168502807617188,0.00457034446299076
17.625,0.0286370190558636,-0.00147125216181919,0,0.168601989746094,0.00450047757476568
17.63,0.0287110263320221,-0.0014428154447201,0,0.168563842773438,0.00446574576199055
17.635,0.0287854168755374,-0.00152002503811845,0,0.168647766113281,0.00456515606492758
17.64,0.0288596649793079,-0.00155484286143376,0,0.168701171875,0.00462096557021141
17.645,0.0289325908501781,-0.0013688730576485,0,0.168731689453125,0.00443526357412338
17.65,0.0290056427479391,-0.00135819075314349,0,0.16876220703125,0.00441328343003988
17.655,0.0290790361479705,-0.00147038733908563,0,0.168769836425781,0.0045183664187789
17.66,0.0291520034270583,-0.00145567013911935,0,0.168838500976562,0.00453750789165497
17.665,0.0292249463164122,-0.00148940845349049,0,0.168853759765625,0.00457347277551889
17.67,0.029282793540261,-0.00156625363041231,0,0.156501770019531,0.00381539342924953
17.675,0.0293390642455029,-0.00135733718896234,0,0.156517028808594,0.00358849158510566
17.68,0.0293944651217029,-0.00114223583271874,0,0.156547546386719,0.00335734221152961
17.685,0.029450835211332,-0.00119163757303221,0,0.156585693359375,0.00349173019640148
17.69,0.029506947267294,-0.00124041329646667,0,0.156585693359375,0.00349173019640148
17.695,0.0295624292213566,-0.00111664116989291,0,0.1566162109375,0.00345178530551493
17.7,0.0296181359360423,-0.0011019774735107,0,0.156539916992188,0.00350594124756753
17.705,0.029674245559263,-0.00120224412607228,0,0.156654357910156,0.00358624965883791
17.71,0.0297292181358147,-0.00108720575039347,0,0.156669616699219,0.00345033849589527
17.715,0.0297843548349684,-0.00112980310392539,0,0.156623840332031,0.00346572208218277
17.72,0.0298383295555987,-0.0011027205314149,0,0.156639099121094,0.00325382733717561
17.725,0.0298916248375826,-0.00100634169695532,0,0.15673828125,0.00312433112412691
17.73,0.029945021859768,-0.00105516071159329,0,0.156661987304688,0.00313931843265891
17.735,0.0300282036028906,-0.00101795282325092,0,0.181343078613281,0.00477333785966039
17.74,0.0301112249366072,-0.00102223811277169,0,0.181434631347656,0.00476186629384756
17.745,0.0301880622874438,-0.00112814782229325,0,0.176681518554688,0.00439205672591925
17.75,0.0302646385803613,-0.00117948200095001,0,0.176719665527344,0.00443583121523261
17.755,0.0303406952884255,-0.00116253303434906,0,0.176719665527344,0.004413110204041
17.76,0.0304165066614392,-0.00109774060424572,0,0.176780700683594,0.00441896077245474
17.765,0.0304910784542507,-0.000890978718636867,0,0.176811218261719,0.0042001255787909
17.77,0.030565900452768,-0.000896431563177862,0,0.176826477050781,0.00419596908614039
17.775,0.0306403561711679,-0.000887540573585551,0,0.176856994628906,0.00417114328593016
17.78,0.030714123250935,-0.000703449438811943,0,0.176872253417969,0.00412242487072945
17.785,0.0307884868316358,-0.000784395909550721,0,0.176918029785156,0.00418512895703316
17.79,0.0308607499899916,-0.000497366978166996,0,0.176925659179688,0.00387299293652177
17.795,0.0309335261847415,-0.000528067139064477,0,0.176925659179688,0.00387725001201034
17.8,0.0310049468336304,-0.000541246901950597,0,0.176994323730469,0.00359701039269567
17.805,0.031076745442172,-0.000748886423395696,0,0.177032470703125,0.003682691603899
17.81,0.0311484418797666,-0.000886348498290358,0,0.177047729492188,0.00380104267969728
17.815,0.0312196942826616,-0.000927322632767611,0,0.17706298828125,0.0038228458724916
17.82,0.0312906513125263,-0.00100590374818583,0,0.177047729492188,0.00381462136283517
17.825,0.0313461077386991,-0.000813551643726339,0,0.16571044921875,0.00282947206869721
17.83,0.0314020026154547,-0.000883476055683509,0,0.165634155273438,0.00286364275962114
17.835,0.0314576278980955,-0.000917768099051606,0,0.165679931640625,0.00286735035479069
17.84,0.0315134633528123,-0.000959673773717819,0,0.1656494140625,0.00298639107495546
17.845,0.0315692219309674,-0.00101839146471527,0,0.165725708007812,0.00300497282296419
17.85,0.0316253150091208,-0.0011589582646812,0,0.165771484375,0.0031166011467576
17.855,0.0316805383881502,-0.00112491058068611,0,0.165779113769531,0.00304669700562954
17.86,0.0317364365100638,-0.00120672128047272,0,0.165855407714844,0.00319962622597814
17.865,0.0317909341882054,-0.00104439364636357,0,0.165870666503906,0.00300193671137094
17.87,0.031845539008934,-0.00104742575648072,0,0.165885925292969,0.00297181773930788
17.875,0.0319300398474015,-0.000984230471515562,0,0.19061279296875,0.00460451934486628
17.88,0.0320139110521314,-0.00086397408993828,0,0.190673828125,0.00451113609597087
17.885,0.0320980916589343,-0.000923645888500324,0,0.190689086914062,0.00456580240279436
17.89,0.0321812398425506,-0.000813844750700343,0,0.190727233886719,0.00444926088675857
17.895,0.0322641611772059,-0.000778755192011328,0,0.190750122070312,0.00440595019608736
17.9,0.032347234842749,-0.000878912220964331,0,0.190750122070312,0.0044627315364778
17.905,0.0324137469762693,-0.000733602192597,0,0.178367614746094,0.00347119383513927
17.91,0.0324803340752729,-0.000740223124058383,0,0.17840576171875,0.00344788376241922
17.915,0.0325473677687703,-0.000922433992542634,0,0.178443908691406,0.00355170201510191
17.92,0.0326121988919571,-0.000872162489949009,0,0.178413391113281,0.00319393537938595
17.925,0.0326763636312742,-0.000779915305139929,0,0.178482055664062,0.00306907389312983
17.93,0.0327409526564827,-0.000899049623370994,0,0.178390502929688,0.00315702613443136
17.935,0.0328037858213125,-0.000672113489352381,0,0.178497314453125,0.00290164025500417
17.94,0.0328669325449592,-0.000679936584948415,0,0.178489685058594,0.00289469631388783
17.945,0.0329302823388342,-0.000787822546999361,0,0.178520202636719,0.00296303303912282
17.95,0.0329936676604331,-0.000895382041490869,0,0.178565979003906,0.0030487603507936
17.955,0.0330561534264436,-0.00084447425719098,0,0.178565979003906,0.00296507263556123
17.96,0.0331172894526104,-0.000673046250783638,0,0.178604125976562,0.00269986083731055
17.965,0.0331784708954466,-0.000658612213549863,0,0.17864990234375,0.00265327608212829
17.97,0.0332394456520998,-0.000644442807115584,0,0.17864990234375,0.00265327608212829
17.975,0.0332992945605685,-0.000543572962229992,0,0.178680419921875,0.00244315946474671
17.98,0.0333450580260863,-0.000388005984005925,0,0.16827392578125,0.00145283760502934
17.985,0.033391861657782,-0.000592109221625222,0,0.168243408203125,0.00159452715888619
17.99,0.0334381065540584,-0.000650471705082278,0,0.168312072753906,0.00158690474927425
17.995,0.0334844397592038,-0.000768237276314036,0,0.168304443359375,0.00164816807955503
18,0.0335314175399877,-0.00103680458549559,0,0.168342590332031,0.00182271609082818
18.005,0.0335767091796941,-0.000917425109557151,0,0.168342590332031,0.0016505722887814
18.01,0.033622619894532,-0.00104613219560232,0,0.168342590332031,0.00172752235084772
18.015,0.0336681707951666,-0.00110786552941403,0,0.168350219726562,0.00173563975840807
18.02,0.0337123508787698,-0.00118905999117631,0,0.168380737304688,0.00143051100894809
18.025,0.0337565094007746,-0.00128994617749923,0,0.168357849121094,0.00148625858128071
18.03,0.0338356723952601,-0.00134772623913238,0,0.19573974609375,0.00377827743068337
18.035,0.0339138059032038,-0.00124388585111364,0,0.195724487304688,0.00366755342110991
18.04,0.0339918068705362,-0.00115054310324454,0,0.195709228515625,0.00367804197594523
18.045,0.0340702128540401,-0.00122545235889297,0,0.195823669433594,0.00373884569853544
18.05,0.0341474322825749,-0.00111378531865019,0,0.195762634277344,0.00361234415322542
18.055,0.0342245556309804,-0.0010971931690668,0,0.195846557617188,0.00357396807521582
18.06,0.0342834885152419,-0.00119429176328233,0,0.180389404296875,0.00275295879691839
18.065,0.034342475525072,-0.00132077930083999,0,0.180320739746094,0.00285363383591175
18.07,0.0344007714383257,-0.0012915571743005,0,0.180442810058594,0.00279317190870643
18.075,0.0344587430104507,-0.00127610300096018,0,0.180442810058594,0.00275159301236272
18.08,0.0345177480608084,-0.00145251824409507,0,0.18048095703125,0.0029851128347218
18.085,0.0345756011422166,-0.00137775106773876,0,0.180503845214844,0.00287984916940331
18.09,0.0346332083388341,-0.00133234715478975,0,0.180488586425781,0.00284361839294434
18.095,0.0346910663603835,-0.00140867764798427,0,0.1805419921875,0.00289111398160458
18.1,0.0347484071091252,-0.00145088298015477,0,0.180572509765625,0.00283843232318759
18.105,0.0348044270848769,-0.00129477216171942,0,0.180526733398438,0.00264993542805314
18.11,0.0348602314166962,-0.00124204009663124,0,0.180580139160156,0.00255391281098127
18.115,0.0349162768619095,-0.00132141064678403,0,0.180580139160156,0.00260459491983056
18.12,0.0349722806938143,-0.00120374789814413,0,0.180557250976562,0.00274486420676112
18.125,0.0350290527371565,-0.0013359209383414,0,0.180656433105469,0.00284525379538536
18.13,0.0350850684059393,-0.00131339448061124,0,0.180656433105469,0.00279719661921263
18.135,0.0351412876192768,-0.00141431145450728,0,0.180564880371094,0.0028722551651299
18.14,0.0351919000207405,-0.0014415474579206,0,0.175788879394531,0.00272041140124202
18.145,0.0352426203419604,-0.00151539406609469,0,0.175888061523438,0.00276080565527081
18.15,0.0352930306867825,-0.00156044793870764,0,0.175811767578125,0.0027779177762568
18.155,0.0353429415123087,-0.00152864285802662,0,0.175910949707031,0.00271319504827261
18.16,0.0353925202015338,-0.00147408553411889,0,0.175956726074219,0.00266327755525708
18.165,0.0354424709325163,-0.00158935204759229,0,0.175872802734375,0.00274787377566099
18.17,0.0354913908130762,-0.00150088006969104,0,0.1759033203125,0.0026294058188796
18.175,0.0355621533437799,-0.00151779762446351,0,0.195823669433594,0.00329538201913238
18.18,0.0356318447827318,-0.00142564489771112,0,0.195846557617188,0.00312671065330505
18.185,0.0357016195088328,-0.00146166324313379,0,0.195838928222656,0.00314270332455635
18.19,0.0357711898802096,-0.00149261457370056,0,0.195907592773438,0.0031499769538641
18.195,0.0358402314076823,-0.00146627776352581,0,0.195915222167969,0.00310702389106154
18.2,0.03590940666704,-0.00158246954507358,0,0.195953369140625,0.00313655799254775
18.205,0.0359781005419019,-0.00160351236733036,0,0.195968627929688,0.00314028048887849
18.21,0.0360473290674652,-0.00176939599473813,0,0.195968627929688,0.00329296360723674
18.215,0.0361018455037982,-0.00177238933963257,0,0.184555053710938,0.00250998651608825
18.22,0.0361562444613217,-0.00185687496738753,0,0.184524536132812,0.00250907335430384
18.225,0.0362108950059181,-0.00199070639664206,0,0.184562683105469,0.00261899922043085
18.23,0.0362640060349928,-0.00181393309876506,0,0.184608459472656,0.00241552712395787
18.235,0.0363173773604128,-0.00184566007648914,0,0.184608459472656,0.00240725092589855
18.24,0.0363709455756054,-0.00198989848436765,0,0.184638977050781,0.00246686022728682
18.245,0.0364234135818258,-0.00191970771518374,0,0.184532165527344,0.002379453741014
18.25,0.0364755031740088,-0.00185405184486205,0,0.184661865234375,0.00227921642363071
18.255,0.0365270052645148,-0.00184011249966344,0,0.184555053710938,0.00216732127591968
18.26,0.0365790693053955,-0.00189116524424583,0,0.18463134765625,0.00231205299496651
18.265,0.0366304768687951,-0.00184814111744699,0,0.18463134765625,0.00224108016118407
18.27,0.0366818501533323,-0.00187752420354068,0,0.184661865234375,0.00223443331196904
18.275,0.0367326329861983,-0.00183370617507867,0,0.184700012207031,0.00215682853013277
18.28,0.0367839020770707,-0.00198922212072543,0,0.184745788574219,0.00223197229206562
18.285,0.0368333617816788,-0.00178196356642291,0,0.184776306152344,0.00198522489517927
18.29,0.0368780335352317,-0.00196624931173104,0,0.179908752441406,0.00180527754127979
18.295,0.0369218967666158,-0.00196140230795416,0,0.179908752441406,0.00175935076549649
18.3,0.0369652378842204,-0.00191794597864659,0,0.179946899414062,0.0016703438013792
18.305,0.0370077679392455,-0.00180970914761782,0,0.179954528808594,0.00151383271440864
18.31,0.0370508270364557,-0.00191460544895172,0,0.179977416992188,0.00157543458044529
18.315,0.0370933708436959,-0.0019254288532716,0,0.179985046386719,0.00154475681483746
18.32,0.0371740509363632,-0.00185299659343677,0,0.208663940429688,0.00430586095899343
18.325,0.0372544561395044,-0.00181841701374834,0,0.208663940429688,0.00427716970443726
18.33,0.0373354646608473,-0.00194656372375108,0,0.208755493164062,0.00441422127187252
18.335,0.037417346913728,-0.00222143581159835,0,0.208709716796875,0.00470415689051151
18.34,0.0374981879713976,-0.00210391214277349,0,0.208724975585938,0.00472830515354872
18.345,0.0375783925892491,-0.00196756542701281,0,0.208770751953125,0.00460492260754108
18.35,0.0376585019878322,-0.00192718332070741,0,0.208839416503906,0.00456629041582346
18.355,0.0377386769150457,-0.00197422457164171,0,0.208793640136719,0.00462560169398785
18.36,0.0378195002211949,-0.00195766147626662,0,0.208946228027344,0.0048636170104146
18.365,0.0378865518286804,-0.00177864625755617,0,0.198493957519531,0.00404599541798234
18.37,0.0379535573041855,-0.00174226806082915,0,0.198471069335938,0.00400158762931824
18.375,0.0380199090522121,-0.00165258038692745,0,0.198471069335938,0.00390668679028749
18.38,0.038086267788888,-0.0017525165151794,0,0.198532104492188,0.00386153091676533
18.385,0.0381519922429901,-0.00172725445285417,0,0.198577880859375,0.00382278044708073
18.39,0.0382179213714089,-0.00179911216651761,0,0.198585510253906,0.00389167596586049
